instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,assigned_ls_group,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,Practice_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,prac_sound.stopped,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_clip.started,exp_sound.started,exp_fixation_cross.stopped,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,156,156,0,,,,clip_hund_01_nosub_0,clips/clip_hund_01_nosub_0.mp4,audios/clip_hund_01_nosub_0.mp3,hund,nosub,0,1,NA,NA,10780,Welche Personen sind in der Szene?,ein Mann und eine Frau,zwei Männer,zwei Frauen,drei Kinder,,,,1,None,2.3262122999876738,None,,,,,,,,,,,0,156,156,156,2398.419648799987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_09_nosub_2.mp4,audios/clip_hund_09_nosub_2.mp3,audiovisual,2398.415048499999,2398.8319446000096,2399.0325404999894,2399.0322931666783,2399.0325404999894,2410.6001108000055,2410.6989513000008,2410.6003012,"[5.656689000024926, 10.493586099997628]",2410.6917168000073,2413.029222400015,1,2413.0292879999906,2413.0293125000026,None,1,2410.6989513000008,2410.6989513000008,2410.6989513000008,2.3262122999876738,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,157,157,0,,,,clip_hund_01_sub_0,clips/clip_hund_01_sub_0.mp4,audios/clip_hund_01_sub_0.mp3,hund,sub,0,1,NA,NA,10767,Welche Personen sind in der Szene?,ein Mann und eine Frau,zwei Männer,zwei Frauen,drei Kinder,,,,None,None,,,,,,,,,,,,,0,157,157,157,2413.1375020999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_22_nosub_1.mp4,audios/silence.mp3,visual,2413.129923600005,2413.5381732000096,2413.739272000006,2413.739156066677,2413.739272000006,2414.990644400008,2424.475888099987,2424.273088899994,[6.118306699994719],2424.372788800014,2424.3728184000065,None,2424.372847199993,2424.37286209999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,158,158,0,,,,clip_hund_03_nosub_1,clips/clip_hund_03_nosub_1.mp4,audios/clip_hund_03_nosub_1.mp3,hund,nosub,1,3,5360.0,NA,11880,Worauf sitzen die Personen?,auf einem Stuhl,in einem Sessel,auf dem Sofa,auf dem Teppich,,,,3,None,1.8849833000276703,None,,,,,,,,,,,0,158,158,158,2424.475888099987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_16_nosub_1.mp4,audios/silence.mp3,visual,2424.4700218999933,2424.881047200004,2425.0818816999963,2425.081374566657,2425.0818816999963,2426.3348303000093,2436.0559372999996,2435.9481805000105,[],2436.0502321000095,2437.9430591000128,3,2437.9431258999975,2437.9431528999994,None,3,2436.0559372999996,2436.0559372999996,2436.0559372999996,1.8849833000276703,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,159,159,0,,,,clip_hund_03_sub_1,clips/clip_hund_03_sub_1.mp4,audios/clip_hund_03_sub_1.mp3,hund,sub,1,3,5400.0,NA,11867,Worauf sitzen die Personen?,auf einem Stuhl,in einem Sessel,auf dem Sofa,auf dem Teppich,,,,None,None,,,,,,,,,,,,,0,159,159,159,2438.053257599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_07_nosub_0.mp4,audios/silence.mp3,visual,2438.0467640999996,2438.453156500007,2438.6544502000033,2438.6540415666573,2438.6544502000033,2439.9052934999927,2448.8721498000086,2448.687116999994,[],2448.7833080000128,2448.78333820001,None,2448.7833659999887,2448.783381699992,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,160,160,0,,,,clip_hund_04_nosub_0,clips/clip_hund_04_nosub_0.mp4,audios/clip_hund_04_nosub_0.mp3,hund,nosub,0,4,NA,NA,9500,Welches Tier ist in der Szene?,ein Hund,eine Katze,ein Bär,ein Vogel,,,,None,None,,,,,,,,,,,,,0,160,160,160,2448.8721498000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_10_sub_0.mp4,audios/silence.mp3,visual,2448.866225000005,2449.2883528000093,2449.489670300012,2449.4893660666753,2449.489670300012,2450.740588799992,2460.9152625999996,2460.723594400013,[],2460.8190524000092,2460.8190961999935,None,2460.8191294000135,2460.8191563000146,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,161,161,0,,,,clip_hund_04_sub_0,clips/clip_hund_04_sub_0.mp4,audios/clip_hund_04_sub_0.mp3,hund,sub,0,4,NA,NA,9500,Welches Tier ist in der Szene?,ein Hund,eine Katze,ein Bär,ein Vogel,,,,4,None,2.2128228999790736,None,,,,,,,,,,,0,161,161,161,2460.9152625999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_01_nosub_1.mp4,audios/silence.mp3,visual,2460.909068400011,2461.3320601999876,2461.532344700012,2461.532203766667,2461.532344700012,2462.7839048999886,2470.832789900014,2470.730272399989,[4.3188300000038],2470.8284468000056,2473.058262000006,4,2473.0583310000075,2473.0583604999993,None,4,2470.832789900014,2470.832789900014,2470.832789900014,2.2128228999790736,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,162,162,0,,,,clip_hund_05_nosub_0,clips/clip_hund_05_nosub_0.mp4,audios/clip_hund_05_nosub_0.mp3,hund,nosub,1,5,2920.0,NA,11000,Was steht auf den Leinwänden?,'Existenz' und 'Leben',gar nichts,'Make Peace not War','No Smoking',,,,None,None,,,,,,,,,,,,,0,162,162,162,2473.173670899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/clip_wurst_31_sub_1.mp3,audiovisual,2473.1674477999914,2473.5732257000054,2473.774309500004,2473.77346416668,2473.774309500004,2483.7891837999923,2484.991265199991,2484.791313199996,[],2484.874001599994,2484.874033400003,None,2484.874065699987,2484.8740806000133,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,163,163,0,,,,clip_hund_05_sub_0,clips/clip_hund_05_sub_0.mp4,audios/clip_hund_05_sub_0.mp3,hund,sub,1,5,2966.0,NA,11000,Was steht auf den Leinwänden?,'Existenz' und 'Leben',gar nichts,'Make Peace not War','No Smoking',,,,None,None,,,,,,,,,,,,,0,163,163,163,2484.991265199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_18_nosub_0.mp4,audios/clip_holo_18_nosub_0.mp3,audiovisual,2484.985698500008,2485.383786499995,2485.584568799997,2485.583546366663,2485.584568799997,2497.4529321000155,2497.619773100014,2497.4531774999923,"[6.4560268000059295, 8.976423499989323]",2497.535528200009,2497.535589200008,None,2497.5356455,2497.535686599993,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,164,164,0,,,,clip_hund_07_nosub_1,clips/clip_hund_07_nosub_1.mp4,audios/clip_hund_07_nosub_1.mp3,hund,nosub,1,7,5300.0,NA,11600,Was macht der Mann in der Weste?,er joggt,er macht Liegestütze,er fährt Fahrrad,er schwimmt,,,,None,None,,,,,,,,,,,,,0,164,164,164,2497.619773100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_18_sub_0.mp4,audios/silence.mp3,visual,2497.6136210999975,2498.0363014999893,2498.2369532999874,2498.23697016668,2498.2369532999874,2499.488267800014,2508.4506593999977,2508.2696536000003,[],2508.353799500008,2508.3538535000116,None,2508.3538905000023,2508.353907599987,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,165,165,0,,,,clip_hund_07_sub_1,clips/clip_hund_07_sub_1.mp4,audios/clip_hund_07_sub_1.mp3,hund,sub,1,7,5366.0,NA,11600,Was macht der Mann in der Weste?,er joggt,er macht Liegestütze,er fährt Fahrrad,er schwimmt,,,,None,None,,,,,,,,,,,,,0,165,165,165,2508.4506593999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_10_sub_0.mp4,audios/silence.mp3,visual,2508.4447074999916,2508.854731600004,2509.0541834000032,2509.0538148666715,2509.0541834000032,2510.3051000999985,2518.7895396999957,2518.586030300008,[8.478821500000777],2518.6772165000148,2518.677262799989,None,2518.6773204999918,2518.6773464000144,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,166,166,0,,,,clip_hund_08_nosub_1,clips/clip_hund_08_nosub_1.mp4,audios/clip_hund_08_nosub_1.mp3,hund,nosub,0,8,NA,NA,10000,Wo befinden sich die beiden Personen?,in einem Labor,in einem Restaurant,in einem Büro,im Park,,,,None,None,,,,,,,,,,,,,0,166,166,166,2518.7895396999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_04_nosub_2.mp4,audios/clip_wurst_04_nosub_2.mp3,audiovisual,2518.784900700004,2519.1780265000125,2519.3788354000135,2519.3780172666634,2519.3788354000135,2531.0300710000156,2531.22899589999,2531.030270099989,"[4.256265800009714, 7.2002491999883205]",2531.1274362000113,2531.127470300009,None,2531.1275035,2531.1275247999874,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,167,167,0,,,,clip_hund_08_sub_1,clips/clip_hund_08_sub_1.mp4,audios/clip_hund_08_sub_1.mp3,hund,sub,0,8,NA,NA,10000,Wo befinden sich die beiden Personen?,in einem Labor,in einem Restaurant,in einem Büro,im Park,,,,None,None,,,,,,,,,,,,,0,167,167,167,2531.22899589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_29_nosub_0.mp4,audios/silence.mp3,visual,2531.2243113000004,2531.6385872999963,2531.8391099,2531.839025866681,2531.8391099,2533.0906905999873,2542.055772199994,2541.871057500015,[],2541.9500685000094,2541.950104599993,None,2541.95013859999,2541.9501609000145,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,168,168,0,,,,clip_hund_09_nosub_2,clips/clip_hund_09_nosub_2.mp4,audios/clip_hund_09_nosub_2.mp3,hund,nosub,2,9,4300.0,9300.0,11540,Wie wirkt die Frau?,interessiert,gelangweilt,schläfrig,wütend,,,,None,None,,,,,,,,,,,,,0,168,168,168,2542.055772199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_32_nosub_1.mp4,audios/silence.mp3,visual,2542.0497430000105,2542.455271499988,2542.655919699988,2542.655701766668,2542.655919699988,2543.907809299999,2553.4704131000035,2553.2732446000155,[7.192894700012403],2553.3757466000097,2553.3757770000084,None,2553.375817299995,2553.3758324999944,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,169,169,0,,,,clip_hund_09_sub_2,clips/clip_hund_09_sub_2.mp4,audios/clip_hund_09_sub_2.mp3,hund,sub,2,9,4366.0,9366.0,11533,Wie wirkt die Frau?,interessiert,gelangweilt,schläfrig,wütend,,,,None,None,,,,,,,,,,,,,0,169,169,169,2553.4704131000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_07_sub_0.mp4,audios/silence.mp3,visual,2553.4644516000117,2553.8827145000105,2554.0828035000013,2554.0825223666657,2554.0828035000013,2555.333679800009,2563.663596700004,2563.4801238999935,[],2563.55913780001,2563.559171300003,None,2563.5592120999936,2563.559237700014,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,170,170,0,,,,clip_hund_10_nosub_0,clips/clip_hund_10_nosub_0.mp4,audios/clip_hund_10_nosub_0.mp3,hund,nosub,1,10,6880.0,NA,9500,Welche Tageszeit ist es?,nachts,abends,mittags,morgens,,,,None,None,,,,,,,,,,,,,0,170,170,170,2563.663596700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_02_sub_1.mp4,audios/silence.mp3,visual,2563.6575857000134,2564.065873100015,2564.2658282000048,2564.2651130666823,2564.2658282000048,2565.5174679000047,2574.2920486000075,2574.0631106999936,[5.722707399982028],2574.177031600004,2574.1770977000124,None,2574.177181200008,2574.17720559999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,171,171,0,,,,clip_hund_10_sub_0,clips/clip_hund_10_sub_0.mp4,audios/clip_hund_10_sub_0.mp3,hund,sub,1,10,6933.0,NA,9500,Welche Tageszeit ist es?,nachts,abends,mittags,morgens,,,,None,None,,,,,,,,,,,,,0,171,171,171,2574.2920486000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_17_nosub_1.mp4,audios/clip_hund_17_nosub_1.mp3,audiovisual,2574.2882077000104,2574.682320199994,2574.8820807000156,2574.8815484666598,2574.8820807000156,,2587.381423599989,2587.1875935000135,[10.109337400004733],2587.2781072999933,2587.278166300006,None,2587.2782036999997,2587.278221399989,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,172,172,0,,,,clip_hund_11_nosub_1,clips/clip_hund_11_nosub_1.mp4,audios/clip_hund_11_nosub_1.mp3,hund,nosub,1,11,5100.0,NA,9700,Was machen die beiden Männer?,Sport,lesen,kochen,schlafen,,,,None,None,,,,,,,,,,,,,0,172,172,172,2587.381423599989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_17_sub_2.mp4,audios/clip_lied_17_sub_2.mp3,audiovisual,2587.376238500001,2587.7929505000066,2587.9938120000006,2587.993248266667,2587.9938120000006,2598.0264958000043,2598.211489100009,2598.0267050999973,"[2.761094600020442, 7.59183540000231]",2598.1140450999956,2598.114109599992,None,2598.1141533000045,2598.1141703999892,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,173,173,0,,,,clip_hund_11_sub_1,clips/clip_hund_11_sub_1.mp4,audios/clip_hund_11_sub_1.mp3,hund,sub,1,11,5166.0,NA,9700,Was machen die beiden Männer?,Sport,lesen,kochen,schlafen,,,,None,None,,,,,,,,,,,,,0,173,173,173,2598.211489100009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_12_sub_0.mp4,audios/clip_lied_12_sub_0.mp3,audiovisual,2598.2053226999997,2598.6282697000133,2598.829328699998,2598.828470766665,2598.829328699998,2607.8424513000064,2608.0535126999894,2607.842615500005,[],2607.9335978000017,2607.933637900016,None,2607.9336774999974,2607.933695100015,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,174,174,0,,,,clip_hund_12_nosub_1,clips/clip_hund_12_nosub_1.mp4,audios/clip_hund_12_nosub_1.mp3,hund,nosub,1,12,8720.0,NA,11200,Was befindet sich hinter der Frau?,eine Bücherwand,ein Gemälde,eine leere Wand,ein Fenster,,,,None,None,,,,,,,,,,,,,0,174,174,174,2608.0535126999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_29_nosub_1.mp4,audios/clip_wurst_29_nosub_1.mp3,audiovisual,2608.0477036999946,2608.437043699989,2608.637474899995,2608.637138466675,2608.637474899995,2620.6555430000008,2620.8346822999883,2620.655713199987,[],2620.7404068000033,2620.7404510999913,None,2620.7404922000133,2620.7405148000107,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,175,175,0,,,,clip_hund_12_sub_1,clips/clip_hund_12_sub_1.mp4,audios/clip_hund_12_sub_1.mp3,hund,sub,1,12,8766.0,NA,11200,Was befindet sich hinter der Frau?,eine Bücherwand,ein Gemälde,eine leere Wand,ein Fenster,,,,3,None,2.993186900013825,None,,,,,,,,,,,0,175,175,175,2620.8346822999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/silence.mp3,visual,2620.8285198000085,2621.2397865999956,2621.4403059000033,2621.4400106666767,2621.4403059000033,2622.69183299999,2632.474011400016,2632.3571208000067,"[3.0835970000189263, 5.032781899994006]",2632.4701001000067,2635.4807138000033,3,2635.480785699998,2635.4808123999974,None,3,2632.474011400016,2632.474011400016,2632.474011400016,2.993186900013825,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,176,176,0,,,,clip_hund_13_nosub_1,clips/clip_hund_13_nosub_1.mp4,audios/clip_hund_13_nosub_1.mp3,hund,nosub,1,13,4660.0,NA,11740,Was für Ohrringe hat die Frau?,"lange, baumelnde Ohrringe",kleine Stecker,keine Ohrringe,Tunnel,,,,None,None,,,,,,,,,,,,,0,176,176,176,2635.5924121999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_08_sub_1.mp4,audios/clip_lied_08_sub_1.mp3,audiovisual,2635.586845599988,2635.9934444999963,2636.194482299994,2636.194320666666,2636.194482299994,,2645.496845799993,2645.294556100009,[7.701060499995947],2645.382922699995,2645.382952999993,None,2645.3829829999886,2645.3829982999887,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,177,177,0,,,,clip_hund_13_sub_1,clips/clip_hund_13_sub_1.mp4,audios/clip_hund_13_sub_1.mp3,hund,sub,1,13,4733.0,NA,11733,Was für Ohrringe hat die Frau?,"lange, baumelnde Ohrringe",kleine Stecker,keine Ohrringe,Tunnel,,,,2,None,2.925774300005287,None,,,,,,,,,,,0,177,177,177,2645.496845799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_20_sub_1.mp4,audios/clip_holo_20_sub_1.mp3,audiovisual,2645.491731899994,2645.884215900005,2646.0853430000134,2646.084776066655,2646.0853430000134,2655.516075199994,2655.5992378999945,2655.516289799998,[1.8698535000148695],2655.593849900004,2658.538948200003,2,2658.5390113999892,2658.5390362000035,None,2,2655.5992378999945,2655.5992378999945,2655.5992378999945,2.925774300005287,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,178,178,0,,,,clip_hund_14_nosub_2,clips/clip_hund_14_nosub_2.mp4,audios/clip_hund_14_nosub_2.mp3,hund,nosub,1,14,4580.0,NA,9880,Wie ist das Wetter?,es hat geregnet,es stürmt gerade,es ist trocken,es schneit,,,,None,None,,,,,,,,,,,,,0,178,178,178,2658.6353073999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_08_nosub_0.mp4,audios/silence.mp3,visual,2658.628746100003,2659.0481875000114,2659.247730800009,2659.247520666661,2659.247730800009,2660.4998834000144,2669.0744422000134,2668.8791822000057,[],2668.962127400009,2668.9621588000155,None,2668.962191700004,2668.962206700002,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,179,179,0,,,,clip_hund_14_sub_2,clips/clip_hund_14_sub_2.mp4,audios/clip_hund_14_sub_2.mp3,hund,sub,1,14,4633.0,NA,9867,Wie ist das Wetter?,es hat geregnet,es stürmt gerade,es ist trocken,es schneit,,,,None,None,,,,,,,,,,,,,0,179,179,179,2669.0744422000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_10_nosub_1.mp4,audios/clip_lied_10_nosub_1.mp3,audiovisual,2669.068859399995,2669.4716813999985,2669.672065199993,2669.6719399666804,2669.672065199993,2681.1897895,2681.374910399987,2681.1899459999986,[4.587669500004267],2681.2692188000074,2681.2692905000004,None,2681.269348300004,2681.2693690999877,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,180,180,0,,,,clip_hund_15_nosub_1,clips/clip_hund_15_nosub_1.mp4,audios/clip_hund_15_nosub_1.mp3,hund,nosub,1,15,3500.0,NA,10420,Was machen die Personen?,sie gehen die Treppe hoch,sie gehen die Treppe herunter,sie stehen still,sie rennen,,,,None,None,,,,,,,,,,,,,0,180,180,180,2681.374910399987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_03_sub_1.mp4,audios/clip_dampf_03_sub_1.mp3,audiovisual,2681.369548799994,2681.7757715999905,2681.9769593999954,2681.9764660666738,2681.9769593999954,2689.6054096000153,2689.7825248000154,2689.6056432999903,[7.6122013999847695],2689.6897069000115,2689.689752800012,None,2689.689800799999,2689.6898243000032,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,181,181,0,,,,clip_hund_15_sub_1,clips/clip_hund_15_sub_1.mp4,audios/clip_hund_15_sub_1.mp3,hund,sub,1,15,3566.0,NA,10433,Was machen die Personen?,sie gehen die Treppe hoch,sie gehen die Treppe herunter,sie stehen still,sie rennen,,,,None,None,,,,,,,,,,,,,0,181,181,181,2689.7825248000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_03_sub_0.mp4,audios/silence.mp3,visual,2689.7767452000116,2690.188942800014,2690.4065132999967,2690.4063542666595,2690.3896875999926,2691.6575156000035,2702.602951800014,2702.4244879999897,[],2702.5110000999994,2702.5110335999925,None,2702.5110702000093,2702.5110866999894,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,182,182,0,,,,clip_hund_16_nosub_1,clips/clip_hund_16_nosub_1.mp4,audios/clip_hund_16_nosub_1.mp3,hund,nosub,0,16,NA,NA,10840,Woran bohrt die Frau?,an einem Skateboard,an einem Fahrrad,an einem Möbelstück,an einem Auto,,,,None,None,,,,,,,,,,,,,0,182,182,182,2702.602951800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_14_nosub_0.mp4,audios/silence.mp3,visual,2702.5983730000153,2703.0256920999964,2703.2268509000132,2703.2262709666725,2703.2268509000132,2704.4785562999896,2713.9619120999996,2713.759627099993,[],2713.8560001000005,2713.8562103000004,None,2713.8562600000005,2713.8562822999957,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,183,183,0,,,,clip_hund_16_sub_1,clips/clip_hund_16_sub_1.mp4,audios/clip_hund_16_sub_1.mp3,hund,sub,0,16,NA,NA,10833,Woran bohrt die Frau?,an einem Skateboard,an einem Fahrrad,an einem Möbelstück,an einem Auto,,,,None,None,,,,,,,,,,,,,0,183,183,183,2713.9619120999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_nosub_0.mp4,audios/silence.mp3,visual,2713.9568588999973,2714.3683921000047,2714.569149799994,2714.5686383666803,2714.569149799994,2715.820048499998,2726.2942661000125,2726.0870161000057,[],2726.1900438000157,2726.190126200003,None,2726.1901681000018,2726.190184600011,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
